age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,__role,__pair_id,__class,__orig_row
33.0, ?,202366.0, HS-grad,9.0, Divorced, ?, Unmarried, White, Female,0.0,0.0,32.0, United-States, <=50K,neg,-1,majority,27944
41.0, Private,50122.0, Assoc-voc,11.0, Divorced, Sales, Own-child, White, Male,0.0,0.0,50.0, United-States, <=50K,neg,-1,majority,3450
52.0, Private,366232.0, 9th,5.0, Divorced, Craft-repair, Unmarried, White, Female,0.0,0.0,40.0, Cuba, <=50K,neg,-1,majority,3511
23.0, Local-gov,314819.0, HS-grad,9.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,19161
48.0, Private,50880.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, Germany, <=50K,neg,-1,majority,19949
38.0, Self-emp-not-inc,100316.0, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,35.0, United-States, <=50K,neg,-1,majority,8849
19.0, Without-pay,43887.0, HS-grad,9.0, Never-married, Farming-fishing, Own-child, White, Male,0.0,0.0,10.0, United-States, <=50K,neg,-1,majority,22215
46.0, Private,563883.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,60.0, United-States, >50K,anchor,480,minority,1454
21.0, Private,442131.0, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,27419
46.0, Private,155659.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,15024.0,0.0,45.0, United-States, >50K,pos,185,minority,4694
44.0, Self-emp-not-inc,120837.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,66.0, United-States, <=50K,neg,-1,majority,1447
32.0, Private,313729.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,11568
40.0, Private,128700.0, Some-college,10.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,23198
22.0, Private,222993.0, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,2757
20.0, Federal-gov,225515.0, Some-college,10.0, Never-married, Tech-support, Own-child, White, Female,0.0,0.0,24.0, United-States, <=50K,neg,-1,majority,13522
43.0, Self-emp-not-inc,355856.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0.0,0.0,50.0, Philippines, <=50K,neg,-1,majority,9859
22.0, Private,385077.0, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,2907.0,0.0,40.0, United-States, <=50K,neg,-1,majority,24069
57.0, Self-emp-not-inc,225913.0, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,45.0, United-States, >50K,anchor,129,minority,25610
67.0, Self-emp-not-inc,148690.0, Masters,14.0, Widowed, Prof-specialty, Not-in-family, White, Male,18481.0,0.0,2.0, United-States, >50K,pos,384,minority,19353
38.0, Private,114079.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,44.0, United-States, <=50K,neg,-1,majority,5558
28.0, Private,163320.0, HS-grad,9.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,19586
31.0, Private,101562.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0.0,0.0,55.0, United-States, <=50K,neg,-1,majority,5391
18.0, Private,195372.0, 11th,7.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,20.0, United-States, <=50K,neg,-1,majority,23591
54.0, Private,155233.0, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Female,14084.0,0.0,40.0, United-States, >50K,anchor,57,minority,14083
51.0, ?,76437.0, Some-college,10.0, Divorced, ?, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,7942
35.0, Self-emp-not-inc,462890.0, 10th,6.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,50.0, United-States, <=50K,neg,-1,majority,3376
45.0, Private,187901.0, HS-grad,9.0, Divorced, Farming-fishing, Not-in-family, White, Male,0.0,2258.0,44.0, United-States, >50K,pos,478,minority,31958
29.0, Private,202878.0, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K,neg,-1,majority,12921
24.0, ?,376474.0, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,17750
45.0, Self-emp-inc,201699.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,60.0, United-States, >50K,pos,339,minority,28980
28.0, ?,222005.0, HS-grad,9.0, Never-married, ?, Other-relative, White, Female,0.0,0.0,40.0, Mexico, <=50K,neg,-1,majority,26866
37.0, Private,204145.0, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45.0, United-States, >50K,anchor,28,minority,10309
27.0, Private,175262.0, Bachelors,13.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,5328
42.0, Private,240255.0, Assoc-voc,11.0, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0.0,0.0,40.0, United-States, >50K,pos,217,minority,29261
26.0, Self-emp-not-inc,201138.0, Assoc-voc,11.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,35.0, United-States, <=50K,neg,-1,majority,14257
29.0, Federal-gov,360527.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,pos,77,minority,26930
34.0, Private,245378.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K,neg,-1,majority,4054
20.0, Private,344278.0, 11th,7.0, Separated, Other-service, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,12570
41.0, Private,171615.0, Assoc-acdm,12.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,45.0, United-States, >50K,anchor,30,minority,20169
65.0, Private,420277.0, Some-college,10.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,16665
49.0, Private,84298.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,7688.0,0.0,40.0, United-States, >50K,anchor,391,minority,15244
38.0, Private,207202.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,48.0, United-States, >50K,pos,17,minority,4940
28.0, Private,182344.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,28426
26.0, Private,196805.0, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,65.0, United-States, <=50K,neg,-1,majority,17660
22.0, Private,195179.0, Some-college,10.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,24.0, United-States, <=50K,neg,-1,majority,20939
41.0, Self-emp-not-inc,150533.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States, >50K,anchor,179,minority,22913
25.0, State-gov,156848.0, HS-grad,9.0, Married-civ-spouse, Protective-serv, Own-child, White, Male,0.0,0.0,35.0, United-States, <=50K,neg,-1,majority,15040
20.0, Private,236804.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,24837
68.0, Private,214521.0, Prof-school,15.0, Widowed, Prof-specialty, Unmarried, White, Female,0.0,0.0,16.0, United-States, <=50K,neg,-1,majority,12313
40.0, Local-gov,183096.0, 9th,5.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,40.0, Yugoslavia, >50K,anchor,262,minority,12506
31.0, Private,182177.0, Bachelors,13.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, Yugoslavia, <=50K,neg,-1,majority,12816
42.0, Private,57600.0, HS-grad,9.0, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,45.0, United-States, <=50K,neg,-1,majority,7817
44.0, Private,325461.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1902.0,50.0, United-States, >50K,pos,132,minority,17804
35.0, Private,63509.0, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K,neg,-1,majority,6371
25.0, Private,25249.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,6329
33.0, Self-emp-not-inc,38223.0, HS-grad,9.0, Never-married, Farming-fishing, Own-child, White, Male,0.0,0.0,70.0, United-States, <=50K,neg,-1,majority,7689
31.0, Private,46807.0, Bachelors,13.0, Never-married, Tech-support, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,28897
32.0, Private,203674.0, Assoc-acdm,12.0, Divorced, Prof-specialty, Unmarried, White, Female,0.0,880.0,36.0, United-States, <=50K,neg,-1,majority,15610
28.0, Private,373698.0, 12th,8.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45.0, ?, <=50K,neg,-1,majority,24572
34.0, Private,141118.0, Bachelors,13.0, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,0.0,0.0,35.0, United-States, <=50K,neg,-1,majority,26026
55.0, Private,211678.0, Assoc-voc,11.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K,neg,-1,majority,5038
44.0, Federal-gov,344060.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,anchor,168,minority,8249
38.0, Private,129591.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,9488
49.0, Private,66385.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,5013.0,0.0,40.0, United-States, <=50K,neg,-1,majority,32050
29.0, Private,206351.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,18359
46.0, Private,72619.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,40.0, United-States, >50K,pos,443,minority,4878
44.0, Private,147265.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,anchor,247,minority,26217
49.0, Private,225454.0, Assoc-acdm,12.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45.0, United-States, >50K,anchor,290,minority,25604
47.0, Private,193061.0, Some-college,10.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,60.0, United-States, <=50K,neg,-1,majority,11094
19.0, Private,99246.0, 11th,7.0, Never-married, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,25.0, United-States, <=50K,neg,-1,majority,13246
47.0, Private,217161.0, HS-grad,9.0, Divorced, Other-service, Not-in-family, Black, Female,0.0,0.0,14.0, United-States, <=50K,neg,-1,majority,20585
41.0, Private,205153.0, Assoc-voc,11.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,16273
29.0, Private,221366.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,5013.0,0.0,40.0, Germany, <=50K,neg,-1,majority,6318
54.0, Private,155408.0, HS-grad,9.0, Widowed, Handlers-cleaners, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,17724
27.0, Self-emp-not-inc,123116.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,8959
34.0, Private,561334.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, >50K,anchor,106,minority,29093
29.0, Self-emp-inc,266070.0, Bachelors,13.0, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,80.0, United-States, <=50K,neg,-1,majority,21399
47.0, Self-emp-not-inc,83064.0, Bachelors,13.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K,neg,-1,majority,4849
43.0, Private,52498.0, HS-grad,9.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,40.0, United-States, >50K,pos,37,minority,19470
60.0, Private,160625.0, Some-college,10.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,47.0, United-States, <=50K,neg,-1,majority,22856
51.0, ?,203015.0, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,10098
30.0, Private,131699.0, HS-grad,9.0, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,16249
69.0, ?,473040.0, 5th-6th,3.0, Divorced, ?, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,1544
39.0, Self-emp-inc,188069.0, Assoc-voc,11.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, United-States, >50K,pos,123,minority,22924
45.0, Private,100651.0, HS-grad,9.0, Divorced, Other-service, Not-in-family, White, Male,0.0,1980.0,40.0, United-States, <=50K,neg,-1,majority,25452
41.0, Private,104196.0, Some-college,10.0, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,60.0, United-States, <=50K,neg,-1,majority,16072
21.0, State-gov,142766.0, Some-college,10.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,10.0, United-States, <=50K,neg,-1,majority,1830
47.0, Private,145290.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K,neg,-1,majority,17288
38.0, Private,225707.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, Cuba, >50K,anchor,93,minority,5194
20.0, Private,117767.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,25.0, United-States, <=50K,neg,-1,majority,19991
62.0, ?,203126.0, 9th,5.0, Never-married, ?, Unmarried, White, Female,0.0,0.0,40.0, Dominican-Republic, <=50K,neg,-1,majority,22495
66.0, ?,270460.0, 7th-8th,4.0, Divorced, ?, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,15846
29.0, Private,423158.0, Some-college,10.0, Never-married, Tech-support, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,318
38.0, Private,197113.0, Some-college,10.0, Divorced, Adm-clerical, Unmarried, Black, Female,0.0,0.0,20.0, United-States, <=50K,neg,-1,majority,27359
21.0, Private,210165.0, 9th,5.0, Married-spouse-absent, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,10949
22.0, Private,109482.0, Some-college,10.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,98.0, United-States, <=50K,neg,-1,majority,15854
22.0, Private,234474.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, Black, Female,0.0,0.0,25.0, United-States, <=50K,neg,-1,majority,19573
28.0, ?,303674.0, HS-grad,9.0, Married-civ-spouse, ?, Wife, White, Female,3103.0,0.0,20.0, United-States, <=50K,neg,-1,majority,25928
19.0, Private,60890.0, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,49.0, United-States, <=50K,neg,-1,majority,32437
56.0, Private,33323.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,15469
22.0, Private,244366.0, Bachelors,13.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,4184
24.0, Private,107882.0, HS-grad,9.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,6408
64.0, Self-emp-not-inc,73986.0, 7th-8th,4.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,20.0, United-States, <=50K,neg,-1,majority,15028
41.0, Private,149909.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,1848.0,40.0, United-States, >50K,anchor,16,minority,26981
25.0, Private,108542.0, Bachelors,13.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,35.0, United-States, <=50K,neg,-1,majority,21709
22.0, Private,89991.0, Some-college,10.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,11.0, United-States, <=50K,neg,-1,majority,29252
61.0, Private,316359.0, Some-college,10.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,29441
31.0, Private,288566.0, Bachelors,13.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,43.0, United-States, >50K,pos,222,minority,21517
24.0, Private,191948.0, HS-grad,9.0, Divorced, Sales, Unmarried, White, Female,0.0,0.0,30.0, United-States, <=50K,neg,-1,majority,7318
53.0, Private,145409.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,anchor,232,minority,9852
33.0, Private,237833.0, Some-college,10.0, Divorced, Tech-support, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,14657
22.0, Private,63105.0, HS-grad,9.0, Never-married, Prof-specialty, Own-child, Black, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,13239
29.0, Private,277788.0, Some-college,10.0, Married-civ-spouse, Sales, Wife, White, Female,0.0,0.0,25.0, United-States, <=50K,neg,-1,majority,2864
29.0, Private,112403.0, 5th-6th,3.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, ?, <=50K,neg,-1,majority,31555
24.0, Self-emp-not-inc,161508.0, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,50.0, United-States, <=50K,neg,-1,majority,6440
30.0, Private,285902.0, Assoc-acdm,12.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,27751
45.0, Self-emp-not-inc,94962.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, England, <=50K,neg,-1,majority,3025
54.0, Private,227832.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,15918
39.0, Private,160728.0, HS-grad,9.0, Divorced, Machine-op-inspct, Unmarried, White, Male,2977.0,0.0,40.0, United-States, <=50K,neg,-1,majority,26789
39.0, Self-emp-inc,151029.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,pos,121,minority,5606
27.0, Private,159724.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,6374
33.0, Private,35378.0, Bachelors,13.0, Married-civ-spouse, Sales, Wife, White, Female,0.0,0.0,45.0, United-States, >50K,pos,200,minority,1111
36.0, State-gov,143385.0, Some-college,10.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,22694
19.0, Private,124265.0, Some-college,10.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,1573
37.0, Private,373895.0, Some-college,10.0, Separated, Handlers-cleaners, Not-in-family, Black, Male,0.0,0.0,35.0, United-States, <=50K,neg,-1,majority,24388
22.0, ?,99543.0, Some-college,10.0, Never-married, ?, Own-child, White, Male,0.0,0.0,20.0, United-States, <=50K,neg,-1,majority,4982
73.0, Local-gov,232871.0, 7th-8th,4.0, Married-civ-spouse, Protective-serv, Husband, White, Male,2228.0,0.0,10.0, United-States, <=50K,neg,-1,majority,1808
